job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T369_5918701,Janes Soppi (Symmetrical),Progressive Widening | Random | Score Bounded | Proportional Exp,Progressive Widening,Random,Score Bounded,Proportional Exp,5,30,0.16666666666666666,895.0,0.5,30,1000,4,7G,2,4,11,18,2,2,3,5,2,17,3.27,3.27,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T36_5918368,Haretavl,UCB1 tuned | NST | MonteCarlo | Robust,UCB1 tuned,NST,MonteCarlo,Robust,13,30,0.43333333333333335,327.3,0.5,30,1000,4,7G,2,12,11,22,2,2,3,5,2,25,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T370_5918702,Jostle,Implicit Minimax | NST | Score Bounded | MaxAvgScore,Implicit Minimax,NST,Score Bounded,MaxAvgScore,11,30,0.36666666666666664,31.9,0.5,30,1000,4,7G,2,100,121,220,2,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T371_5918703,L Game,McBRAVE | MAST | Implicit Minimax | Proportional Exp,McBRAVE,MAST,Implicit Minimax,Proportional Exp,4,30,0.13333333333333333,28.9,0.5,30,1000,4,7G,2,16,25,40,3,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T372_5918704,Lewthwaite's Game,McGRAVE | NST | Score Bounded | Robust,McGRAVE,NST,Score Bounded,Robust,12,30,0.4,12.6,0.5,30,1000,4,7G,2,16,25,40,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T373_5918705,Madelinette,Progressive Widening | NST | MonteCarlo | MaxAvgScore,Progressive Widening,NST,MonteCarlo,MaxAvgScore,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,4,7,11,2,1,3,3,4,7,3.14,3.14,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T374_5918706,Migration,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,15,30,0.5,138.7,0.5,30,1000,4,7G,2,49,64,112,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T375_5918707,Mu Torere,Alpha-Beta | Random | MonteCarlo | Proportional Exp,Alpha-Beta,Random,MonteCarlo,Proportional Exp,0,30,0.0,27.7,0.5,30,1000,4,7G,2,0,9,16,2,1,3,3,8,9,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T376_5918708,NoGo,Alpha-Beta | MAST | Score Bounded | Robust,Alpha-Beta,MAST,Score Bounded,Robust,3,30,0.1,71.1,0.5,30,1000,4,7G,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T377_5918709,Orthokon,Alpha-Beta | NST | Implicit Minimax | MaxAvgScore,Alpha-Beta,NST,Implicit Minimax,MaxAvgScore,0,30,0.0,54.2,0.5,30,1000,4,7G,2,9,16,24,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T378_5918710,Oumoul Kono,Implicit Minimax | Random | Implicit Minimax | Robust,Implicit Minimax,Random,Implicit Minimax,Robust,0,30,0.0,509.6,0.5,30,1000,4,7G,2,4,5,8,2,1,3,3,4,5,3.2,3.2,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T379_5918711,Overflow,Implicit Minimax | MAST | MonteCarlo | MaxAvgScore,Implicit Minimax,MAST,MonteCarlo,MaxAvgScore,9,30,0.3,60.0,0.5,30,1000,5,7G,2,36,49,84,1,1,6,6,4,36,6.11,3.33,2.78,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T37_5918369,Hat Diviyan Keliya,Progressive History | MAST | Implicit Minimax | Robust,Progressive History,MAST,Implicit Minimax,Robust,15,30,0.5,16.1,0.5,30,1000,4,7G,2,0,10,15,2,2,4,7,3,12,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T380_5918712,Pathway,Implicit Minimax | NST | Score Bounded | Proportional Exp,Implicit Minimax,NST,Score Bounded,Proportional Exp,7,30,0.23333333333333334,29.3,0.5,30,1000,4,7G,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T381_5918713,Pentomino,UCB1 | Random | Score Bounded | MaxAvgScore,UCB1,Random,Score Bounded,MaxAvgScore,13,30,0.43333333333333335,8.1,0.5,30,1000,4,7G,2,60,77,136,12,1,6,10,4,72,6.47,3.47,3.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T382_5918714,Pong Hau K'i,UCB1 | MAST | MonteCarlo | Robust,UCB1,MAST,MonteCarlo,Robust,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,0,5,7,2,1,3,3,5,7,2.8,2.8,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T383_5918715,Ratio,UCB1 | NST | Implicit Minimax | Proportional Exp,UCB1,NST,Implicit Minimax,Proportional Exp,0,30,0.0,26.3,0.5,30,1000,4,7G,2,4,8,16,2,2,4,4,2,9,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T384_5918716,Root,UCB1 tuned | MAST | Score Bounded | Proportional Exp,UCB1 tuned,MAST,Score Bounded,Proportional Exp,23,30,0.7666666666666667,31.0,0.5,30,1000,4,7G,2,61,150,210,1,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T385_5918717,Roots,UCB1 GRAVE | MAST | Implicit Minimax | MaxAvgScore,UCB1 GRAVE,MAST,Implicit Minimax,MaxAvgScore,10,30,0.3333333333333333,64.8,0.5,30,1000,4,7G,2,91,216,306,2,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T386_5918718,Shred,UCB1 tuned | Random | Implicit Minimax | Robust,UCB1 tuned,Random,Implicit Minimax,Robust,13,30,0.43333333333333335,195.5,0.5,30,1000,5,7G,2,331,726,1056,3,1,21,21,6,331,10.88,5.62,5.26,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T387_5918719,Slimetrail,UCB1 GRAVE | Random | MonteCarlo | Proportional Exp,UCB1 GRAVE,Random,MonteCarlo,Proportional Exp,14,30,0.4666666666666667,63.8,0.5,30,1000,4,7G,2,121,286,406,2,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T388_5918720,Snailtrail,Progressive History | NST | MonteCarlo | Robust,Progressive History,NST,MonteCarlo,Robust,6,30,0.2,76.5,0.5,30,1000,4,7G,2,49,64,112,3,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T389_5918721,Snort,UCB1 tuned | NST | MonteCarlo | MaxAvgScore,UCB1 tuned,NST,MonteCarlo,MaxAvgScore,15,30,0.5,41.3,0.5,30,1000,4,7G,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T38_5918370,Huli-Mane Ata,UCB1 tuned | Random | Implicit Minimax | Proportional Exp,UCB1 tuned,Random,Implicit Minimax,Proportional Exp,3,30,0.1,24.6,0.5,30,1000,4,7G,2,0,10,15,2,2,4,7,3,11,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T390_5918722,Snowpaque,UCB1 GRAVE | NST | Score Bounded | Robust,UCB1 GRAVE,NST,Score Bounded,Robust,15,30,0.5,31.7,0.5,30,1000,4,7G,2,61,150,210,1,2,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T391_5918723,Spots,Progressive History | Random | Score Bounded | MaxAvgScore,Progressive History,Random,Score Bounded,MaxAvgScore,14,30,0.4666666666666667,15.5,0.5,30,1000,4,7G,2,61,150,210,1,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T392_5918724,Susan,Progressive History | MAST | Implicit Minimax | Proportional Exp,Progressive History,MAST,Implicit Minimax,Proportional Exp,7,30,0.23333333333333334,30.1,0.5,30,1000,4,7G,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T393_5918725,T'uk T'uk,McBRAVE | Random | MonteCarlo | Proportional Exp,McBRAVE,Random,MonteCarlo,Proportional Exp,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T394_5918726,TacTix,McBRAVE | MAST | Score Bounded | Robust,McBRAVE,MAST,Score Bounded,Robust,0,30,0.0,20.1,0.5,30,1000,4,7G,2,16,25,40,1,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T395_5918727,Temeen Tavag,McBRAVE | NST | Implicit Minimax | MaxAvgScore,McBRAVE,NST,Implicit Minimax,MaxAvgScore,0,30,0.0,22.6,0.5,30,1000,4,7G,2,0,5,7,2,2,3,3,5,7,2.8,2.8,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T396_5918728,Toads and Frogs,McGRAVE | Random | Implicit Minimax | Robust,McGRAVE,Random,Implicit Minimax,Robust,15,30,0.5,5.0,0.5,30,1000,4,7G,2,5,12,16,2,1,1,5,2,5,1.6,1.6,0.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T397_5918729,Tron,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,30,0.0,14.0,0.5,30,1000,4,7G,2,100,121,220,4,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T398_5918730,Tugul Shodra,McGRAVE | NST | Score Bounded | Proportional Exp,McGRAVE,NST,Score Bounded,Proportional Exp,8,30,0.26666666666666666,13.8,0.5,30,1000,4,7G,2,2,9,10,2,1,3,3,4,9,3.11,2.22,0.89,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T399_5918731,Un,Progressive Widening | Random | Score Bounded | MaxAvgScore,Progressive Widening,Random,Score Bounded,MaxAvgScore,13,30,0.43333333333333335,19.3,0.5,30,1000,4,7G,2,61,150,210,2,2,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T39_5918371,Hund efter Hare (Thy),UCB1 | NST | Score Bounded | MaxAvgScore,UCB1,NST,Score Bounded,MaxAvgScore,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,8,21,48,2,1,5,7,2,21,6.1,4.57,1.52,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T400_5918732,Wong,Progressive Widening | MAST | MonteCarlo | Robust,Progressive Widening,MAST,MonteCarlo,Robust,4,30,0.13333333333333333,73.2,0.5,30,1000,4,7G,2,64,81,144,2,2,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T401_5918733,00'Y',Progressive Widening | NST | Implicit Minimax | Proportional Exp,Progressive Widening,NST,Implicit Minimax,Proportional Exp,2,30,0.06666666666666667,59.0,0.5,30,1000,4,7G,2,73,48,120,3,1,8,8,6,48,5.0,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T402_5918734,Abak,Alpha-Beta | MAST | Score Bounded | Proportional Exp,Alpha-Beta,MAST,Score Bounded,Proportional Exp,5,30,0.16666666666666666,810.2,0.5,30,1000,4,7G,2,121,144,264,2,2,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T403_5918735,Atoll,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,0,30,0.0,76.8,0.5,30,1000,4,7G,2,140,350,465,2,1,16,16,26,140,10.26,5.36,4.9,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T404_5918736,Bide,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,10,30,0.3333333333333333,64.8,0.5,30,1000,5,7G,2,96,61,156,2,1,9,9,6,63,5.11,5.11,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T405_5918737,Bipartisan Y,Alpha-Beta | NST | MonteCarlo | Robust,Alpha-Beta,NST,MonteCarlo,Robust,2,30,0.06666666666666667,29.3,0.5,30,1000,4,7G,2,73,48,120,3,1,8,8,6,48,5.0,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T406_5918738,Bipod,Implicit Minimax | Random | MonteCarlo | Proportional Exp,Implicit Minimax,Random,MonteCarlo,Proportional Exp,10,30,0.3333333333333333,52.4,0.5,30,1000,4,7G,2,81,201,281,3,1,6,16,4,81,9.26,5.06,4.2,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T407_5918739,Chameleon,Alpha-Beta | Random | Score Bounded | MaxAvgScore,Alpha-Beta,Random,Score Bounded,MaxAvgScore,2,30,0.06666666666666667,71.2,0.5,30,1000,4,7G,2,121,286,406,2,1,11,11,4,123,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T408_5918740,Coil,UCB1 | Random | Implicit Minimax | Proportional Exp,UCB1,Random,Implicit Minimax,Proportional Exp,16,30,0.5333333333333333,43.6,0.5,30,1000,4,7G,2,127,294,420,2,2,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T409_5918741,ConHex,UCB1 | MAST | MonteCarlo | MaxAvgScore,UCB1,MAST,MonteCarlo,MaxAvgScore,10,30,0.3333333333333333,29.9,0.5,30,1000,4,7G,2,41,85,124,4,1,9,9,4,126,7.41,5.07,2.34,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T40_5918372,Hund efter Hare (Vendsyssel),McBRAVE | Random | Implicit Minimax | MaxAvgScore,McBRAVE,Random,Implicit Minimax,MaxAvgScore,1,30,0.03333333333333333,664.2,0.5,30,1000,4,7G,2,0,12,25,2,1,3,7,2,12,4.17,4.17,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T410_5918742,Cross,UCB1 | NST | Score Bounded | Robust,UCB1,NST,Score Bounded,Robust,22,30,0.7333333333333333,45.2,0.5,30,1000,4,7G,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T411_5918743,Crossway,UCB1 tuned | MAST | Score Bounded | Proportional Exp,UCB1 tuned,MAST,Score Bounded,Proportional Exp,8,30,0.26666666666666666,236.4,0.5,30,1000,5,7G,2,324,361,684,2,1,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T412_5918744,Defector Y,UCB1 tuned | NST | Implicit Minimax | MaxAvgScore,UCB1 tuned,NST,Implicit Minimax,MaxAvgScore,8,30,0.26666666666666666,49.6,0.5,30,1000,4,7G,2,73,48,120,3,1,8,8,6,48,5.0,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T413_5918745,Diagonal Hex,UCB1 GRAVE | MAST | Implicit Minimax | Robust,UCB1 GRAVE,MAST,Implicit Minimax,Robust,20,30,0.6666666666666666,39.0,0.5,30,1000,4,7G,2,121,286,406,2,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T414_5918746,DuploHex,UCB1 GRAVE | NST | MonteCarlo | Proportional Exp,UCB1 GRAVE,NST,MonteCarlo,Proportional Exp,1,30,0.03333333333333333,22.1,0.5,30,1000,4,7G,2,49,126,174,6,2,7,7,4,53,8.82,4.9,3.92,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T415_5918747,Esa Hex,UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,19,30,0.6333333333333333,57.2,0.5,30,1000,4,7G,2,121,286,406,2,2,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T416_5918748,Fractal,UCB1 GRAVE | Random | Score Bounded | MaxAvgScore,UCB1 GRAVE,Random,Score Bounded,MaxAvgScore,0,30,0.0,60.1,0.5,30,1000,4,7G,2,151,379,528,2,1,35,52,12,151,10.12,4.69,5.43,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T417_5918749,Gale,Progressive History | Random | Implicit Minimax | Proportional Exp,Progressive History,Random,Implicit Minimax,Proportional Exp,0,30,0.0,26.7,0.5,30,1000,4,7G,2,169,196,364,2,1,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T418_5918750,Gonnect,Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,19,30,0.6333333333333333,173.8,0.5,30,1000,4,7G,2,144,169,312,2,1,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T419_5918751,Gyre,Progressive History | NST | Score Bounded | Robust,Progressive History,NST,Score Bounded,Robust,15,30,0.5,113.5,0.5,30,1000,4,7G,2,127,294,420,2,1,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T41_5918373,Hyvn aetter Hare,Progressive History | NST | MonteCarlo | Proportional Exp,Progressive History,NST,MonteCarlo,Proportional Exp,4,30,0.13333333333333333,635.3,0.5,30,1000,4,7G,2,16,13,28,2,2,5,5,8,31,4.31,4.31,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T420_5918752,Havannah,McBRAVE | MAST | Score Bounded | Proportional Exp,McBRAVE,MAST,Score Bounded,Proportional Exp,1,30,0.03333333333333333,60.3,0.5,30,1000,4,7G,2,169,384,552,2,1,15,15,6,169,10.44,5.47,4.97,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T421_5918753,Hex,McBRAVE | NST | Implicit Minimax | MaxAvgScore,McBRAVE,NST,Implicit Minimax,MaxAvgScore,0,30,0.0,44.3,0.5,30,1000,4,7G,2,121,286,406,2,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T422_5918754,Madrod,McGRAVE | MAST | Implicit Minimax | Robust,McGRAVE,MAST,Implicit Minimax,Robust,0,30,0.0,45.9,0.5,30,1000,4,7G,2,14,30,96,2,1,4,4,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T423_5918755,Master Y,McGRAVE | NST | MonteCarlo | Proportional Exp,McGRAVE,NST,MonteCarlo,Proportional Exp,0,30,0.0,42.3,0.5,30,1000,4,7G,2,91,222,312,2,2,13,13,3,91,9.49,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T424_5918756,Nex,McBRAVE | Random | MonteCarlo | Robust,McBRAVE,Random,MonteCarlo,Robust,0,30,0.0,156.1,0.5,30,1000,4,7G,2,121,286,406,3,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T425_5918757,Onyx,McGRAVE | Random | Score Bounded | MaxAvgScore,McGRAVE,Random,Score Bounded,MaxAvgScore,5,30,0.16666666666666666,140.9,0.5,30,1000,5,7G,2,362,204,565,2,1,35,35,4,204,5.54,5.54,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T426_5918758,Pippinzip (Zipline variant),Progressive Widening | Random | Implicit Minimax | Proportional Exp,Progressive Widening,Random,Implicit Minimax,Proportional Exp,10,30,0.3333333333333333,88.9,0.5,30,1000,4,7G,2,144,169,312,2,2,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T427_5918759,Pippinzip,Progressive Widening | MAST | MonteCarlo | MaxAvgScore,Progressive Widening,MAST,MonteCarlo,MaxAvgScore,19,30,0.6333333333333333,96.7,0.5,30,1000,4,7G,2,144,169,312,2,2,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T428_5918760,Resolve,Progressive Widening | NST | Score Bounded | Robust,Progressive Widening,NST,Score Bounded,Robust,13,30,0.43333333333333335,47.1,0.5,30,1000,4,7G,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T429_5918761,Scaffold,Implicit Minimax | MAST | Score Bounded | Proportional Exp,Implicit Minimax,MAST,Score Bounded,Proportional Exp,12,30,0.4,93.9,0.5,30,1000,4,7G,2,121,144,264,2,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T42_5918374,Janes Soppi,McBRAVE | NST | Score Bounded | Robust,McBRAVE,NST,Score Bounded,Robust,11,30,0.36666666666666664,305.2,0.5,30,1000,4,7G,2,8,11,18,2,2,3,5,2,21,4.73,3.27,1.45,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T430_5918762,Spaji,Alpha-Beta | NST | MonteCarlo | Proportional Exp,Alpha-Beta,NST,MonteCarlo,Proportional Exp,0,30,0.0,31.1,0.5,30,1000,4,7G,2,14,30,96,2,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T431_5918763,Span,Implicit Minimax | MAST | Implicit Minimax | Robust,Implicit Minimax,MAST,Implicit Minimax,Robust,5,30,0.16666666666666666,13.7,0.5,30,1000,4,7G,2,14,30,96,2,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T432_5918764,Spire,Alpha-Beta | NST | Implicit Minimax | MaxAvgScore,Alpha-Beta,NST,Implicit Minimax,MaxAvgScore,8,30,0.26666666666666666,22.2,0.5,30,1000,4,7G,2,14,30,96,3,1,7,7,4,33,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T433_5918765,Sponnect,Implicit Minimax | NST | MonteCarlo | Robust,Implicit Minimax,NST,MonteCarlo,Robust,1,30,0.03333333333333333,18.1,0.5,30,1000,4,7G,2,14,30,96,3,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T434_5918766,Spought,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,13,30,0.43333333333333335,7.1,0.5,30,1000,4,7G,2,14,30,96,2,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T435_5918767,Tabu Y,UCB1 | Random | MonteCarlo | Proportional Exp,UCB1,Random,MonteCarlo,Proportional Exp,0,30,0.0,33.2,0.5,30,1000,4,7G,2,66,166,231,2,1,11,11,3,66,9.09,5.0,4.09,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T436_5918768,Tara,UCB1 | MAST | Score Bounded | Robust,UCB1,MAST,Score Bounded,Robust,3,30,0.1,122.5,0.5,30,1000,4,7G,2,16,25,40,2,2,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T437_5918769,Trax,UCB1 | NST | Implicit Minimax | MaxAvgScore,UCB1,NST,Implicit Minimax,MaxAvgScore,13,30,0.43333333333333335,18.4,0.5,30,1000,5,10G,2,1681,1764,3444,2,2,41,41,4,1683,7.71,3.9,3.81,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T438_5918770,Troll,UCB1 tuned | Random | Score Bounded | MaxAvgScore,UCB1 tuned,Random,Score Bounded,MaxAvgScore,14,30,0.4666666666666667,35.4,0.5,30,1000,4,7G,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T439_5918771,Unlur,UCB1 tuned | MAST | Implicit Minimax | Proportional Exp,UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,28,30,0.9333333333333333,49.3,0.5,30,1000,4,7G,2,91,216,306,2,2,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T43_5918375,Jeu Militaire,McGRAVE | MAST | Implicit Minimax | Robust,McGRAVE,MAST,Implicit Minimax,Robust,0,30,0.0,81.5,0.5,30,1000,4,7G,2,12,11,22,2,1,5,3,2,11,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T440_5918772,Weave,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,29,30,0.9666666666666667,26.9,0.5,30,1000,4,7G,2,81,100,180,2,1,10,10,4,102,6.84,3.6,3.24,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T441_5918773,Y (Hex),UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,30,0.0,60.7,0.5,30,1000,4,7G,2,216,127,342,2,1,13,13,6,127,5.39,5.39,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T442_5918774,Y,UCB1 tuned | NST | MonteCarlo | Robust,UCB1 tuned,NST,MonteCarlo,Robust,0,30,0.0,26.0,0.5,30,1000,4,7G,2,66,166,231,2,1,11,11,3,66,9.09,5.0,4.09,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T443_5918775,Abande,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,15,30,0.5,56.9,0.5,30,1000,5,7G,2,37,96,132,2,1,7,7,6,37,8.76,4.86,3.89,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T444_5918776,Abrobad,Progressive History | Random | MonteCarlo | Proportional Exp,Progressive History,Random,MonteCarlo,Proportional Exp,11,30,0.36666666666666664,13.9,0.5,30,1000,4,7G,2,12,37,48,2,1,4,4,6,12,6.5,4.0,2.5,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T445_5918777,Adere,Progressive History | MAST | Score Bounded | Robust,Progressive History,MAST,Score Bounded,Robust,21,30,0.7,59.4,0.5,30,1000,5,7G,2,36,97,132,2,1,8,8,3,36,8.17,4.67,3.5,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T446_5918778,Bounce,Progressive History | NST | Implicit Minimax | MaxAvgScore,Progressive History,NST,Implicit Minimax,MaxAvgScore,15,30,0.5,41.7,0.5,30,1000,4,7G,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T447_5918779,Brain Coral,McBRAVE | Random | Score Bounded | MaxAvgScore,McBRAVE,Random,Score Bounded,MaxAvgScore,0,30,0.0,32.7,0.5,30,1000,4,7G,2,48,121,168,4,1,8,8,6,48,9.12,5.0,4.12,0,0,0,0,0,0,0,0,0,1,0,,,,,
