job,out_file,err_file,out_exists,err_exists,out_size_bytes,err_size_bytes,parse_ok,has_game,has_variant,has_wins,has_total,diagnostic_reason,n_timeouts,game,variant,wins,completed,total_expected,losses,draws,failures,avgMoves,moveTime,maxMoves
planned_T2898_6073738,planned_T2898_6073738.out,planned_T2898_6073738.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Havannah,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2899_6073739,planned_T2899_6073739.out,planned_T2899_6073739.err,True,True,289,222,False,True,True,False,False,started_no_result_summary,0,Hyvn aetter Hare,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T289_6071129,planned_T289_6071129.out,planned_T289_6071129.err,True,True,359,0,True,True,True,True,True,complete,0,Sute,UCB1 | Random | MonteCarlo | Robust,0.0,30.0,30.0,27.0,3.0,0.0,497.7,0.2,1000
planned_T28_6070868,planned_T28_6070868.out,planned_T28_6070868.err,True,True,368,0,True,True,True,True,True,complete,0,Windir,UCB1 tuned | Random | MonteCarlo | Robust,0.0,30.0,30.0,1.0,29.0,0.0,973.3,2.0,1000
planned_T2900_6073740,planned_T2900_6073740.out,planned_T2900_6073740.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Ngulungu,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2901_6073741,planned_T2901_6073741.out,planned_T2901_6073741.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Demala Diviyan Keliya,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2902_6073742,planned_T2902_6073742.out,planned_T2902_6073742.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Lotus,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2903_6073743,planned_T2903_6073743.out,planned_T2903_6073743.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Gala,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2904_6073744,planned_T2904_6073744.out,planned_T2904_6073744.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Seega,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2905_6073745,planned_T2905_6073745.out,planned_T2905_6073745.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Gamacha,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.2,1000
planned_T2906_6073746,planned_T2906_6073746.out,planned_T2906_6073746.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Lay Gwet Kyah,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2907_6073747,planned_T2907_6073747.out,planned_T2907_6073747.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Resolve,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2908_6073748,planned_T2908_6073748.out,planned_T2908_6073748.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Millieu,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2909_6073749,planned_T2909_6073749.out,planned_T2909_6073749.err,True,True,294,222,False,True,True,False,False,started_no_result_summary,0,Challis Ghutia (Titagarh),Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T290_6071130,planned_T290_6071130.out,planned_T290_6071130.err,True,True,372,0,True,True,True,True,True,complete,0,Mu Torere,UCB1 | Random | MonteCarlo | Robust,1.0,30.0,30.0,1.0,28.0,0.0,941.9,0.5,1000
planned_T2910_6073750,planned_T2910_6073750.out,planned_T2910_6073750.err,True,True,289,222,False,True,True,False,False,started_no_result_summary,0,Meurimueng-rimueng Peuet Ploh,UCB1 | Heuristic | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2911_6073751,planned_T2911_6073751.out,planned_T2911_6073751.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Ratti-Chitti-Bakri,UCB1 | Random | Score Bounded | Robust,,,,,,,,1.0,1000
planned_T2912_6073752,planned_T2912_6073752.out,planned_T2912_6073752.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Plotto,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,2.0,1000
planned_T2913_6073753,planned_T2913_6073753.out,planned_T2913_6073753.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Atoll,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2914_6073754,planned_T2914_6073754.out,planned_T2914_6073754.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Maak Yek,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2915_6073755,planned_T2915_6073755.out,planned_T2915_6073755.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Leap Frog,UCB1 | Random | Heuristic | Robust,,,,,,,,1.0,1000
planned_T2916_6073756,planned_T2916_6073756.out,planned_T2916_6073756.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Katro Bevohoka,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2917_6073757,planned_T2917_6073757.out,planned_T2917_6073757.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Muvalavala (Quioco),UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2918_6073758,planned_T2918_6073758.out,planned_T2918_6073758.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Mahbouseh,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2919_6073759,planned_T2919_6073759.out,planned_T2919_6073759.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Shantarad,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T291_6071131,planned_T291_6071131.out,planned_T291_6071131.err,True,True,389,0,True,True,True,True,True,complete,0,Workers and Soldiers,McGRAVE | Random | MonteCarlo | Robust,0.0,30.0,30.0,0.0,30.0,0.0,1000.0,1.0,1000
planned_T2920_6073760,planned_T2920_6073760.out,planned_T2920_6073760.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Pyrga,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,2.0,1000
planned_T2921_6073761,planned_T2921_6073761.out,planned_T2921_6073761.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Taikyoku Shogi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2922_6073762,planned_T2922_6073762.out,planned_T2922_6073762.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,CrossGeo,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2923_6073763,planned_T2923_6073763.out,planned_T2923_6073763.err,True,True,282,222,False,True,True,False,False,started_no_result_summary,0,Onek Rong,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2924_6073764,planned_T2924_6073764.out,planned_T2924_6073764.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Tenjiku Shogi,ExIt | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2925_6073765,planned_T2925_6073765.out,planned_T2925_6073765.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,T'uk T'uk,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2926_6073766,planned_T2926_6073766.out,planned_T2926_6073766.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Triple Tangle,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2927_6073767,planned_T2927_6073767.out,planned_T2927_6073767.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Koruboddo,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2928_6073768,planned_T2928_6073768.out,planned_T2928_6073768.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Clobber,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2929_6073769,planned_T2929_6073769.out,planned_T2929_6073769.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,CoDi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T292_6071132,planned_T292_6071132.out,planned_T292_6071132.err,True,True,372,0,True,True,True,True,True,complete,0,L'attaque,UCB1 | Random | Score Bounded | Robust,29.0,30.0,30.0,0.0,1.0,0.0,296.3,2.0,1000
planned_T2930_6073770,planned_T2930_6073770.out,planned_T2930_6073770.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,De Vasa Chess,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2931_6073771,planned_T2931_6073771.out,planned_T2931_6073771.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Vela,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2932_6073772,planned_T2932_6073772.out,planned_T2932_6073772.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Epoxy,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2933_6073773,planned_T2933_6073773.out,planned_T2933_6073773.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Orthokon,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.2,1000
planned_T2934_6073774,planned_T2934_6073774.out,planned_T2934_6073774.err,True,True,282,222,False,True,True,False,False,started_no_result_summary,0,Tsoro Yemutatu (Triangle),UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2935_6073775,planned_T2935_6073775.out,planned_T2935_6073775.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Shatranj at-Tamma,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2936_6073776,planned_T2936_6073776.out,planned_T2936_6073776.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Vigilance,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2937_6073777,planned_T2937_6073777.out,planned_T2937_6073777.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Yavalanchor,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2938_6073778,planned_T2938_6073778.out,planned_T2938_6073778.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Overflow,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2939_6073779,planned_T2939_6073779.out,planned_T2939_6073779.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Feed the Ducks,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T293_6071133,planned_T293_6071133.out,planned_T293_6071133.err,True,True,385,0,True,True,True,True,True,complete,0,Glinski Chess,Progressive Widening | Random | MonteCarlo | Robust,0.0,30.0,30.0,11.0,19.0,0.0,722.9,0.2,1000
planned_T2940_6073780,planned_T2940_6073780.out,planned_T2940_6073780.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Master Y,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2941_6073781,planned_T2941_6073781.out,planned_T2941_6073781.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Trike,UCB1 | Random | Implicit Minimax | Robust,,,,,,,,0.2,1000
planned_T2942_6073782,planned_T2942_6073782.out,planned_T2942_6073782.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Chaturanga (al-Adli),UCB1 | Random | Score Bounded | Robust,,,,,,,,0.5,1000
planned_T2943_6073783,planned_T2943_6073783.out,planned_T2943_6073783.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Upper Hand,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2944_6073784,planned_T2944_6073784.out,planned_T2944_6073784.err,True,True,291,222,False,True,True,False,False,started_no_result_summary,0,Dama (Philippines),Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2945_6073785,planned_T2945_6073785.out,planned_T2945_6073785.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Coyote,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2946_6073786,planned_T2946_6073786.out,planned_T2946_6073786.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Awagagae,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2947_6073787,planned_T2947_6073787.out,planned_T2947_6073787.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Onyx,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2948_6073788,planned_T2948_6073788.out,planned_T2948_6073788.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Kassle,AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2949_6073789,planned_T2949_6073789.out,planned_T2949_6073789.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,4 Squared,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T294_6071134,planned_T294_6071134.out,planned_T294_6071134.err,True,True,380,0,True,True,True,True,True,complete,0,Sneakthrough,UCB1 | Random | MonteCarlo | MaxAvgScore,1.0,30.0,30.0,4.0,25.0,0.0,899.1,0.5,1000
planned_T2950_6073790,planned_T2950_6073790.out,planned_T2950_6073790.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Driesticken,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2951_6073791,planned_T2951_6073791.out,planned_T2951_6073791.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Nine Holes,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2952_6073792,planned_T2952_6073792.out,planned_T2952_6073792.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Picaria,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2953_6073793,planned_T2953_6073793.out,planned_T2953_6073793.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,San-Noku-Narabe,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2954_6073794,planned_T2954_6073794.out,planned_T2954_6073794.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Triodi (Chios),UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2955_6073795,planned_T2955_6073795.out,planned_T2955_6073795.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Tre Guti,UCB1 | Heuristic | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2956_6073796,planned_T2956_6073796.out,planned_T2956_6073796.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Engijn Zirge,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2957_6073797,planned_T2957_6073797.out,planned_T2957_6073797.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Fanorona Telo,UCB1 | Random | Qualitative | Robust,,,,,,,,0.2,1000
planned_T2958_6073798,planned_T2958_6073798.out,planned_T2958_6073798.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Les Pendus,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2959_6073799,planned_T2959_6073799.out,planned_T2959_6073799.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Baqura,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T295_6071135,planned_T295_6071135.out,planned_T295_6071135.err,True,True,385,0,True,True,True,True,True,complete,0,Gobblet Gobblers,McBRAVE | Random | MonteCarlo | Robust,0.0,30.0,30.0,29.0,1.0,0.0,36.7,1.0,1000
planned_T2960_6073800,planned_T2960_6073800.out,planned_T2960_6073800.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Tara,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2961_6073801,planned_T2961_6073801.out,planned_T2961_6073801.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Pentago,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T2962_6073802,planned_T2962_6073802.out,planned_T2962_6073802.err,True,True,284,222,False,True,True,False,False,started_no_result_summary,0,Rimau-Rimau (Two Tigers),UCB1 | PlayoutHS | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2963_6073803,planned_T2963_6073803.out,planned_T2963_6073803.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Order and Chaos,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2964_6073804,planned_T2964_6073804.out,planned_T2964_6073804.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Khrour,AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2965_6073805,planned_T2965_6073805.out,planned_T2965_6073805.err,True,True,288,222,False,True,True,False,False,started_no_result_summary,0,Hund efter Hare (Vendsyssel),UCB1 | Random | Score Bounded | Robust,,,,,,,,0.2,1000
planned_T2966_6073806,planned_T2966_6073806.out,planned_T2966_6073806.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Ringo,Progressive History | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2967_6073807,planned_T2967_6073807.out,planned_T2967_6073807.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,A Simple Game,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T2968_6073808,planned_T2968_6073808.out,planned_T2968_6073808.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Grasshopper,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2969_6073809,planned_T2969_6073809.out,planned_T2969_6073809.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Dris et-Tessa,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T296_6071136,planned_T296_6071136.out,planned_T296_6071136.err,True,True,374,0,True,True,True,True,True,complete,0,Bagh Bandi,UCB1 | Random | MonteCarlo | Robust,8.0,30.0,30.0,20.0,2.0,0.0,136.1,2.0,1000
planned_T2970_6073810,planned_T2970_6073810.out,planned_T2970_6073810.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Duqurjin,Progressive History | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T2971_6073811,planned_T2971_6073811.out,planned_T2971_6073811.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Feldja,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,1.0,1000
planned_T2972_6073812,planned_T2972_6073812.out,planned_T2972_6073812.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Kos,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T2973_6073813,planned_T2973_6073813.out,planned_T2973_6073813.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Mono,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.2,1000
