job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T1021_5800830,SnipSnip,UCB1 GRAVE | Random | AlphaGo | Robust,UCB1 GRAVE,Random,AlphaGo,Robust,7,10,0.7,15.3,0.2,10,1000,4,7G,2,22,18,39,2,1,5,5,6,18,4.33,4.33,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1022_5800831,Yaguarete Kora,Progressive Widening | NST | Implicit Minimax | Proportional Exp,Progressive Widening,NST,Implicit Minimax,Proportional Exp,5,10,0.5,150.8,0.2,10,1000,4,7G,2,36,31,66,2,1,7,5,7,31,4.52,4.26,0.26,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1023_5800832,Abande,McBRAVE | MAST | Score Bounded | MaxAvgScore,McBRAVE,MAST,Score Bounded,MaxAvgScore,0,10,0.0,56.6,0.2,10,1000,5,7G,2,37,96,132,2,1,7,7,6,37,8.76,4.86,3.89,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1025_5800834,Dablot Prejjesne,Progressive History | MAST | Implicit Minimax | MaxAvgScore,Progressive History,MAST,Implicit Minimax,MaxAvgScore,4,10,0.4,876.9,0.2,10,1000,4,7G,2,120,72,191,6,1,12,12,4,72,5.31,5.31,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1026_5800835,Y (Hex),Progressive Widening | NST | Score Bounded | Proportional Exp,Progressive Widening,NST,Score Bounded,Proportional Exp,0,10,0.0,74.1,0.2,10,1000,4,7G,2,216,127,342,2,1,13,13,6,127,5.39,5.39,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1029_5800838,3D Tic-Tac-Toe,UCB1 tuned | MAST | Heuristic | MaxAvgScore,UCB1 tuned,MAST,Heuristic,MaxAvgScore,5,10,0.5,7.8,0.2,10,1000,4,7G,2,33,48,80,3,1,11,3,4,33,5.58,3.15,2.42,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1030_5800839,Mig Mang,McBRAVE | Random | Implicit Minimax | Robust,McBRAVE,Random,Implicit Minimax,Robust,0,10,0.0,373.3,0.2,10,1000,5,7G,2,256,289,544,2,1,17,17,4,289,7.31,3.76,3.54,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1032_5800841,Zurgaan Tal,McBRAVE | NST | Heuristic | Proportional Exp,McBRAVE,NST,Heuristic,Proportional Exp,0,10,0.0,174.9,0.2,10,1000,4,7G,2,0,36,60,2,2,15,11,6,38,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1035_5800844,Fanorona,Progressive Widening | MAST | Implicit Minimax | MaxAvgScore,Progressive Widening,MAST,Implicit Minimax,MaxAvgScore,1,10,0.1,174.0,0.2,10,1000,4,7G,2,64,45,108,2,1,5,9,4,45,4.8,4.8,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1036_5800845,Tsoro Yemutatu,Progressive Widening | Random | Heuristic | Robust,Progressive Widening,Random,Heuristic,Robust,1,10,0.1,966.9,0.2,10,1000,4,7G,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1037_5800846,RootZone,Alpha-Beta | Random | AlphaGo | Robust,Alpha-Beta,Random,AlphaGo,Robust,3,10,0.3,27.4,0.2,10,1000,4,7G,2,94,60,153,3,1,9,9,6,60,5.1,5.1,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1040_5800849,Sat Gol,UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,5,10,0.5,40.0,0.2,10,1000,4,7G,2,0,7,7,1,1,4,7,7,9,2.0,2.0,0.0,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1042_5800851,Guerrilla Checkers,UCB1 GRAVE | NST | Heuristic | Proportional Exp,UCB1 GRAVE,NST,Heuristic,Proportional Exp,3,10,0.3,56.7,0.2,10,1000,4,7G,2,64,81,144,2,3,9,9,4,146,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1047_5800856,Tenjiku Shogi,McGRAVE | MAST | Score Bounded | MaxAvgScore,McGRAVE,MAST,Score Bounded,MaxAvgScore,3,10,0.3,508.6,0.2,10,1000,5,11G,2,256,289,544,88,1,16,16,4,256,7.27,3.75,3.52,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1049_5800858,Castello,Progressive History | Random | Score Bounded | Robust,Progressive History,Random,Score Bounded,Robust,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,315,352,666,3,1,15,21,4,321,7.33,3.77,3.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T104_5799913,Shatranj ar-Rumiya,UCB1 | NST | Score Bounded | Proportional Exp,UCB1,NST,Score Bounded,Proportional Exp,1,10,0.1,907.6,0.2,10,1000,4,7G,2,64,81,144,12,1,32,32,16,64,6.5,3.5,3.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1052_5800861,Diagonals (2002),UCB1 | Random | Implicit Minimax | Robust,UCB1,Random,Implicit Minimax,Robust,2,10,0.2,60.6,0.2,10,1000,4,7G,2,36,50,85,3,1,5,10,4,50,6.28,3.4,2.88,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1053_5800862,Tara,McBRAVE | NST | AlphaGo | Proportional Exp,McBRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,16.1,0.2,10,1000,4,7G,2,16,25,40,2,2,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1054_5800863,Let's Catch the Lion,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,28.9,0.2,10,1000,4,7G,2,12,20,31,10,1,4,3,4,18,4.83,2.83,2.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1056_5800865,Uthi,UCB1 | NST | Score Bounded | Proportional Exp,UCB1,NST,Score Bounded,Proportional Exp,0,10,0.0,793.1,0.2,10,1000,4,7G,2,9,18,26,1,2,2,10,2,18,4.44,2.89,1.56,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1058_5800867,Quiela,Implicit Minimax | MAST | Heuristic | MaxAvgScore,Implicit Minimax,MAST,Heuristic,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,18,28,45,1,3,4,7,4,30,5.79,3.21,2.57,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1059_5800868,Tablo,McGRAVE | NST | MonteCarlo | Proportional Exp,McGRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,490.9,0.2,10,1000,4,7G,2,36,49,84,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T105_5799914,Workers and Soldiers,McBRAVE | MAST | AlphaGo | MaxAvgScore,McBRAVE,MAST,AlphaGo,MaxAvgScore,1,10,0.1,874.0,0.2,10,1000,4,7G,2,75,181,255,6,4,10,10,6,79,9.68,5.2,4.48,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1060_5800869,Quick Chess,UCB1 | MAST | Implicit Minimax | MaxAvgScore,UCB1,MAST,Implicit Minimax,MaxAvgScore,7,10,0.7,67.7,0.2,10,1000,4,7G,2,30,42,71,12,1,6,5,4,30,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1061_5800870,Xanan Zirge,Progressive History | Random | MonteCarlo | Robust,Progressive History,Random,MonteCarlo,Robust,6,10,0.6,452.2,0.2,10,1000,4,7G,2,64,81,144,2,2,9,9,4,147,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1064_5800873,Trianon,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,0,10,0.0,11.5,0.2,10,1000,4,7G,2,16,25,40,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1065_5800874,Spots,Implicit Minimax | NST | Heuristic | Proportional Exp,Implicit Minimax,NST,Heuristic,Proportional Exp,3,10,0.3,15.8,0.2,10,1000,4,7G,2,61,150,210,1,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1067_5800876,Six Men's Morris,McBRAVE | MAST | AlphaGo | MaxAvgScore,McBRAVE,MAST,AlphaGo,MaxAvgScore,0,10,0.0,32.5,0.2,10,1000,4,7G,2,0,16,20,2,2,5,5,4,18,2.5,2.5,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1068_5800877,Kotu Baendum,UCB1 GRAVE | NST | MonteCarlo | Proportional Exp,UCB1 GRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,364.0,0.2,10,1000,4,7G,2,8,16,23,1,4,2,9,2,16,4.38,2.88,1.5,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1069_5800878,Sam K'i,UCB1 GRAVE | Random | Heuristic | Robust,UCB1 GRAVE,Random,Heuristic,Robust,3,10,0.3,109.4,0.2,10,1000,5,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1072_5800881,Jeson Zam,Implicit Minimax | MAST | MonteCarlo | MaxAvgScore,Implicit Minimax,MAST,MonteCarlo,MaxAvgScore,3,10,0.3,46.7,0.2,10,1000,4,7G,2,0,19,36,2,2,10,9,6,21,3.79,3.79,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1073_5800882,Xiang Hex,UCB1 tuned | NST | Implicit Minimax | Proportional Exp,UCB1 tuned,NST,Implicit Minimax,Proportional Exp,2,10,0.2,670.5,0.2,10,1000,4,7G,2,79,230,268,14,1,11,11,6,79,9.72,5.22,4.51,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1075_5800884,Social Distance Chess,UCB1 tuned | Random | Score Bounded | Robust,UCB1 tuned,Random,Score Bounded,Robust,3,10,0.3,502.5,0.2,10,1000,4,7G,2,120,144,263,12,1,8,15,4,120,6.88,3.62,3.27,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1076_5800885,Bechi,Progressive History | MAST | Implicit Minimax | MaxAvgScore,Progressive History,MAST,Implicit Minimax,MaxAvgScore,3,10,0.3,178.2,0.2,10,1000,4,7G,2,3,8,10,1,2,2,4,4,13,4.0,2.5,1.5,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T107_5799916,Lontu-Holo,UCB1 tuned | MAST | Implicit Minimax | MaxAvgScore,UCB1 tuned,MAST,Implicit Minimax,MaxAvgScore,9,10,0.9,404.9,0.2,10,1000,4,7G,2,7,14,20,1,6,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1080_5800889,Trike,Alpha-Beta | MAST | Heuristic | MaxAvgScore,Alpha-Beta,MAST,Heuristic,MaxAvgScore,1,10,0.1,26.9,0.2,10,1000,4,7G,2,91,222,312,2,2,13,13,3,91,9.49,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1081_5800890,Tic Tactics,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,3,10,0.3,10.8,0.2,10,1000,4,7G,2,85,144,232,4,1,11,11,24,85,4.61,2.54,2.07,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1083_5800892,Minishogi,McBRAVE | MAST | Score Bounded | MaxAvgScore,McBRAVE,MAST,Score Bounded,MaxAvgScore,1,10,0.1,84.1,0.2,10,1000,4,8G,2,25,36,60,20,1,5,5,4,35,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1087_5800896,Tic Tactics,McGRAVE | MAST | Implicit Minimax | MaxAvgScore,McGRAVE,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,12.1,0.2,10,1000,4,7G,2,85,144,232,4,1,11,11,24,85,4.61,2.54,2.07,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1088_5800897,Raquithue,UCB1 tuned | Random | Heuristic | Robust,UCB1 tuned,Random,Heuristic,Robust,5,10,0.5,2.0,0.2,10,1000,4,7G,2,30,48,77,2,1,8,7,9,48,5.71,3.21,2.5,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1089_5800898,Bam Blang Beh Khla,McGRAVE | NST | Score Bounded | Proportional Exp,McGRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,151.8,0.2,10,1000,4,7G,2,2,10,12,2,1,4,3,2,10,2.4,2.4,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1091_5800900,Raquithue,McBRAVE | MAST | Score Bounded | MaxAvgScore,McBRAVE,MAST,Score Bounded,MaxAvgScore,5,10,0.5,2.0,0.2,10,1000,4,7G,2,30,48,77,2,1,8,7,9,48,5.71,3.21,2.5,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1095_5800904,Kisolo (Lali),McBRAVE | NST | MonteCarlo | Proportional Exp,McBRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,21,32,52,1,1,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1097_5800906,Go with the Floe,UCB1 | NST | Heuristic | Proportional Exp,UCB1,NST,Heuristic,Proportional Exp,5,10,0.5,41.2,0.2,10,1000,4,7G,2,52,69,120,3,1,8,8,12,52,6.54,3.38,3.15,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1099_5800908,Kanji Guti,Alpha-Beta | Random | AlphaGo | Robust,Alpha-Beta,Random,AlphaGo,Robust,0,10,0.0,310.7,0.2,10,1000,4,7G,2,6,14,19,1,1,2,7,4,22,4.43,2.71,1.71,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T109_5799918,Onyx,Implicit Minimax | NST | AlphaGo | Proportional Exp,Implicit Minimax,NST,AlphaGo,Proportional Exp,6,10,0.6,142.3,0.2,10,1000,5,7G,2,362,204,565,2,1,35,35,4,204,5.54,5.54,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1101_5800910,Aboyne,Implicit Minimax | NST | Implicit Minimax | Proportional Exp,Implicit Minimax,NST,Implicit Minimax,Proportional Exp,3,10,0.3,159.6,0.2,10,1000,4,7G,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1103_5800912,Cascades,UCB1 tuned | MAST | AlphaGo | MaxAvgScore,UCB1 tuned,MAST,AlphaGo,MaxAvgScore,9,10,0.9,97.8,0.2,10,1000,4,7G,2,92,223,314,2,2,8,15,4,94,9.59,5.17,4.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1104_5800913,Eleven-Fang,Progressive History | NST | MonteCarlo | Proportional Exp,Progressive History,NST,MonteCarlo,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,100,121,220,2,1,11,11,4,223,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1105_5800914,Flowers,McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,12.5,0.2,10,1000,4,7G,2,114,217,330,2,1,15,15,18,114,9.42,4.21,3.21,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1106_5800915,Wolf and Sheep,Progressive Widening | MAST | MonteCarlo | MaxAvgScore,Progressive Widening,MAST,MonteCarlo,MaxAvgScore,5,10,0.5,25.2,0.2,10,1000,4,7G,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1107_5800916,Kaooa,UCB1 tuned | NST | Score Bounded | Proportional Exp,UCB1 tuned,NST,Score Bounded,Proportional Exp,2,10,0.2,43.7,0.2,10,1000,4,7G,2,6,10,15,2,2,5,9,5,18,3.5,3.0,0.5,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1108_5800917,Salta,McGRAVE | Random | MonteCarlo | Robust,McGRAVE,Random,MonteCarlo,Robust,0,10,0.0,1000.0,0.2,10,1000,4,8G,2,100,121,220,30,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T110_5799919,Triple Tangle,Progressive History | Random | Score Bounded | Robust,Progressive History,Random,Score Bounded,Robust,7,10,0.7,225.4,0.2,10,1000,4,7G,2,13,18,30,2,1,5,5,12,61,5.0,3.33,1.67,0,0,0,0,0,0,0,1,1,1,0,,,,,
planned_T1111_5800920,Ludus Coriovalli,UCB1 | Random | Implicit Minimax | Robust,UCB1,Random,Implicit Minimax,Robust,5,10,0.5,46.0,0.2,10,1000,4,7G,2,0,10,15,2,2,4,3,4,12,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1113_5800922,Tapata,UCB1 | MAST | Heuristic | MaxAvgScore,UCB1,MAST,Heuristic,MaxAvgScore,10,10,1.0,68.7,0.2,10,1000,4,7G,2,11,24,34,1,2,2,12,4,24,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1114_5800923,Aqrad,UCB1 GRAVE | Random | AlphaGo | Robust,UCB1 GRAVE,Random,AlphaGo,Robust,3,10,0.3,254.4,0.2,10,1000,4,7G,2,42,56,97,2,2,7,6,4,44,6.24,3.38,2.86,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1115_5800924,Tapata,Implicit Minimax | NST | Implicit Minimax | Proportional Exp,Implicit Minimax,NST,Implicit Minimax,Proportional Exp,0,10,0.0,68.2,0.2,10,1000,4,7G,2,11,24,34,1,2,2,12,4,24,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1116_5800925,Hund efter Hare (Thy),UCB1 GRAVE | MAST | Score Bounded | MaxAvgScore,UCB1 GRAVE,MAST,Score Bounded,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,8,21,48,2,1,5,7,2,21,6.1,4.57,1.52,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1117_5800926,Resolve,Progressive History | Random | Heuristic | Robust,Progressive History,Random,Heuristic,Robust,9,10,0.9,53.6,0.2,10,1000,4,7G,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1120_5800929,DuploHex,Progressive Widening | Random | MonteCarlo | Robust,Progressive Widening,Random,MonteCarlo,Robust,6,10,0.6,27.1,0.2,10,1000,4,7G,2,49,126,174,6,2,7,7,4,53,8.82,4.9,3.92,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1123_5800932,Stargazers,McGRAVE | Random | Score Bounded | Robust,McGRAVE,Random,Score Bounded,Robust,2,10,0.2,34.7,0.2,10,1000,4,7G,2,51,133,183,3,1,10,16,9,51,8.94,4.82,4.12,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1125_5800934,Bouge Shodra,UCB1 tuned | Random | Implicit Minimax | Robust,UCB1 tuned,Random,Implicit Minimax,Robust,3,10,0.3,845.0,0.2,10,1000,4,7G,2,40,35,74,2,2,9,5,9,76,4.46,4.23,0.23,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1128_5800937,Permainan-Tabal,Implicit Minimax | Random | AlphaGo | Robust,Implicit Minimax,Random,AlphaGo,Robust,1,10,0.1,156.1,0.2,10,1000,4,7G,2,40,37,76,4,1,9,5,10,37,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1129_5800938,Nex,UCB1 GRAVE | NST | Heuristic | Proportional Exp,UCB1 GRAVE,NST,Heuristic,Proportional Exp,0,10,0.0,164.4,0.2,10,1000,4,7G,2,121,286,406,3,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T112_5799921,Ciri Amber,Progressive Widening | MAST | Heuristic | MaxAvgScore,Progressive Widening,MAST,Heuristic,MaxAvgScore,5,10,0.5,21.0,0.2,10,1000,4,7G,2,2,7,21,1,1,9,19,21,21,10.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T1132_5800941,Flower Shop,Alpha-Beta | NST | Implicit Minimax | Proportional Exp,Alpha-Beta,NST,Implicit Minimax,Proportional Exp,3,10,0.3,65.0,0.2,10,1000,4,7G,2,127,294,420,3,1,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1133_5800942,Dragonchess,Progressive Widening | MAST | Heuristic | MaxAvgScore,Progressive Widening,MAST,Heuristic,MaxAvgScore,3,10,0.3,446.2,0.2,10,1000,4,7G,2,124,151,274,14,1,10,16,12,124,6.84,3.58,3.26,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1135_5800944,Haretavl (Horsens),McGRAVE | NST | AlphaGo | Proportional Exp,McGRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,108.3,0.2,10,1000,4,7G,2,32,29,68,3,1,9,9,8,29,4.69,4.69,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1136_5800945,Shanzak Kammar,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,40,37,92,2,1,9,5,10,37,5.41,4.97,0.43,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1137_5800946,Stargazers,UCB1 GRAVE | MAST | Implicit Minimax | MaxAvgScore,UCB1 GRAVE,MAST,Implicit Minimax,MaxAvgScore,5,10,0.5,35.5,0.2,10,1000,4,7G,2,51,133,183,3,1,10,16,9,51,8.94,4.82,4.12,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1138_5800947,Mysore Tiger Game (Two Tigers),Progressive History | NST | MonteCarlo | Proportional Exp,Progressive History,NST,MonteCarlo,Proportional Exp,3,10,0.3,792.0,0.2,10,1000,4,7G,2,48,49,96,2,2,9,9,16,99,4.57,3.92,0.65,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1139_5800948,Felli,UCB1 | Random | Implicit Minimax | Robust,UCB1,Random,Implicit Minimax,Robust,1,10,0.1,422.1,0.2,10,1000,4,7G,2,8,13,20,4,1,5,5,5,13,4.31,3.08,1.23,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1141_5800950,Roll-Ing to Four,UCB1 | MAST | AlphaGo | MaxAvgScore,UCB1,MAST,AlphaGo,MaxAvgScore,8,10,0.8,32.9,0.2,10,1000,4,7G,2,27,40,66,2,1,10,4,4,40,6.0,3.3,2.7,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1144_5800953,Cascades,Progressive History | NST | Score Bounded | Proportional Exp,Progressive History,NST,Score Bounded,Proportional Exp,4,10,0.4,96.4,0.2,10,1000,4,7G,2,92,223,314,2,2,8,15,4,94,9.59,5.17,4.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1145_5800954,Rabbit Warrens,Implicit Minimax | MAST | Heuristic | MaxAvgScore,Implicit Minimax,MAST,Heuristic,MaxAvgScore,0,10,0.0,135.9,0.2,10,1000,4,7G,2,126,292,417,5,1,13,13,6,130,10.19,5.38,4.81,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1147_5800956,Bay Khom,McBRAVE | Random | Score Bounded | Robust,McBRAVE,Random,Score Bounded,Robust,2,10,0.2,188.4,0.2,10,1000,4,7G,2,5,10,14,1,2,2,6,2,17,4.0,2.8,1.2,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1148_5800957,Mughal Pathan,UCB1 tuned | MAST | MonteCarlo | MaxAvgScore,UCB1 tuned,MAST,MonteCarlo,MaxAvgScore,1,10,0.1,685.2,0.2,10,1000,4,7G,2,44,61,128,2,1,11,7,10,61,6.03,4.2,1.84,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1149_5800958,Dogtown Clans,Progressive History | Random | AlphaGo | Robust,Progressive History,Random,AlphaGo,Robust,5,10,0.5,41.2,0.2,10,1000,4,7G,2,52,36,87,4,1,7,7,6,36,4.83,4.83,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1150_5800959,Chiana wa Bwalo,Progressive Widening | NST | Heuristic | Proportional Exp,Progressive Widening,NST,Heuristic,Proportional Exp,0,10,0.0,353.4,0.2,10,1000,4,7G,2,45,64,108,1,1,4,16,4,111,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1153_5800962,Koti Keliya,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,5,10,0.5,26.6,0.2,10,1000,4,7G,2,144,169,312,2,2,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1154_5800963,De Vasa Chess,McGRAVE | MAST | AlphaGo | MaxAvgScore,McGRAVE,MAST,AlphaGo,MaxAvgScore,0,10,0.0,195.1,0.2,10,1000,4,7G,2,81,198,278,12,1,9,9,4,81,9.48,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1156_5800965,Cheng Fang Cheng Long,UCB1 GRAVE | NST | MonteCarlo | Proportional Exp,UCB1 GRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,27.0,0.2,10,1000,4,7G,2,16,25,40,2,3,5,5,4,43,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1157_5800966,HexGo,Alpha-Beta | Random | Heuristic | Robust,Alpha-Beta,Random,Heuristic,Robust,0,10,0.0,95.3,0.2,10,1000,4,7G,2,150,91,240,2,1,11,11,6,91,5.27,5.27,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T115_5799924,Gobblet Gobblers,UCB1 tuned | Random | Implicit Minimax | Robust,UCB1 tuned,Random,Implicit Minimax,Robust,0,10,0.0,9.5,0.2,10,1000,5,7G,2,9,16,24,6,1,3,3,4,15,4.44,2.67,1.78,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1163_5800972,Orthokon,McGRAVE | MAST | Implicit Minimax | MaxAvgScore,McGRAVE,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,44.1,0.2,10,1000,4,7G,2,9,16,24,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1166_5800975,Pasang,McBRAVE | MAST | Score Bounded | MaxAvgScore,McBRAVE,MAST,Score Bounded,MaxAvgScore,1,10,0.1,119.3,0.2,10,1000,4,7G,2,84,112,208,2,2,11,11,4,112,6.5,3.71,2.79,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1168_5800977,Reversi,McBRAVE | NST | AlphaGo | Proportional Exp,McBRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,63.2,0.2,10,1000,4,7G,2,64,81,144,1,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
